img_path,table_mask,col_mask,original_height,original_width,hasTable,table_count,col_count,table_bboxes,col_bboxes
marmot_processed\image_v2\10.1.1.1.2006_3.jpg,marmot_processed\table_mask\10.1.1.1.2006_3_table_mask.png,marmot_processed\col_mask\10.1.1.1.2006_3_col_mask.png,1123,793,1,1,4,"[[585, 649, 878, 715]]","[[591, 647, 668, 716], [686, 647, 733, 714], [753, 649, 799, 716], [823, 649, 865, 715]]"
marmot_processed\image_v2\10.1.1.1.2010_5.jpg,marmot_processed\table_mask\10.1.1.1.2010_5_table_mask.png,marmot_processed\col_mask\10.1.1.1.2010_5_col_mask.png,1008,768,1,2,0,"[[68, 494, 484, 602], [536, 804, 949, 912]]",[]
marmot_processed\image_v2\10.1.1.1.2013_63.jpg,marmot_processed\table_mask\10.1.1.1.2013_63_table_mask.png,marmot_processed\col_mask\10.1.1.1.2013_63_col_mask.png,1056,816,1,1,7,"[[147, 186, 873, 741]]","[[148, 185, 361, 743], [397, 183, 434, 741], [486, 185, 521, 741], [572, 182, 611, 741], [660, 185, 699, 741], [749, 186, 786, 740], [835, 185, 871, 741]]"
marmot_processed\image_v2\10.1.1.1.2013_64.jpg,marmot_processed\table_mask\10.1.1.1.2013_64_table_mask.png,marmot_processed\col_mask\10.1.1.1.2013_64_col_mask.png,1056,816,1,2,15,"[[147, 186, 873, 320], [147, 421, 873, 631]]","[[151, 216, 196, 322], [237, 217, 277, 320], [400, 200, 471, 319], [568, 186, 650, 320], [755, 201, 821, 319], [146, 474, 299, 632], [323, 462, 376, 629], [392, 464, 443, 631], [456, 462, 506, 632], [522, 462, 568, 629], [577, 463, 622, 631], [635, 463, 674, 632], [695, 459, 749, 629], [760, 463, 811, 632], [824, 460, 871, 631]]"
marmot_processed\image_v2\10.1.1.1.2014_4.jpg,marmot_processed\table_mask\10.1.1.1.2014_4_table_mask.png,marmot_processed\col_mask\10.1.1.1.2014_4_col_mask.png,1056,816,1,1,2,"[[95, 257, 469, 665]]","[[90, 256, 203, 668], [227, 255, 471, 668]]"
marmot_processed\image_v2\10.1.1.1.2014_6.jpg,marmot_processed\table_mask\10.1.1.1.2014_6_table_mask.png,marmot_processed\col_mask\10.1.1.1.2014_6_col_mask.png,1056,816,1,1,3,"[[113, 204, 418, 342]]","[[110, 202, 220, 344], [271, 202, 291, 343], [305, 201, 419, 344]]"
marmot_processed\image_v2\10.1.1.1.2018_4.jpg,marmot_processed\table_mask\10.1.1.1.2018_4_table_mask.png,marmot_processed\col_mask\10.1.1.1.2018_4_col_mask.png,1056,816,1,1,2,"[[106, 69, 478, 205]]","[[117, 68, 164, 204], [184, 67, 467, 207]]"
marmot_processed\image_v2\10.1.1.1.2018_8.jpg,marmot_processed\table_mask\10.1.1.1.2018_8_table_mask.png,marmot_processed\col_mask\10.1.1.1.2018_8_col_mask.png,1056,816,1,2,4,"[[551, 69, 913, 218], [637, 844, 827, 920]]","[[557, 67, 707, 217], [727, 68, 910, 217], [646, 846, 685, 919], [705, 844, 821, 920]]"
marmot_processed\image_v2\10.1.1.1.2019_2.jpg,marmot_processed\table_mask\10.1.1.1.2019_2_table_mask.png,marmot_processed\col_mask\10.1.1.1.2019_2_col_mask.png,1123,793,1,1,12,"[[202, 484, 822, 827]]","[[210, 485, 230, 828], [253, 485, 322, 827], [346, 485, 372, 830], [398, 485, 418, 828], [447, 484, 466, 827], [492, 485, 514, 826], [542, 483, 564, 826], [590, 484, 615, 827], [640, 483, 662, 827], [688, 484, 714, 827], [733, 484, 761, 828], [777, 485, 811, 826]]"
marmot_processed\image_v2\10.1.1.1.2019_3.jpg,marmot_processed\table_mask\10.1.1.1.2019_3_table_mask.png,marmot_processed\col_mask\10.1.1.1.2019_3_col_mask.png,1123,793,1,1,7,"[[201, 625, 822, 733]]","[[214, 626, 358, 731], [398, 626, 435, 733], [469, 624, 509, 732], [540, 625, 591, 733], [609, 626, 668, 732], [697, 626, 735, 732], [770, 625, 806, 733]]"
marmot_processed\image_v2\10.1.1.1.2020_8.jpg,marmot_processed\table_mask\10.1.1.1.2020_8_table_mask.png,marmot_processed\col_mask\10.1.1.1.2020_8_col_mask.png,1123,793,1,1,2,"[[109, 355, 916, 788]]","[[111, 357, 506, 782], [541, 359, 906, 788]]"
marmot_processed\image_v2\10.1.1.1.2023_31.jpg,marmot_processed\table_mask\10.1.1.1.2023_31_table_mask.png,marmot_processed\col_mask\10.1.1.1.2023_31_col_mask.png,1123,793,1,3,18,"[[286, 337, 738, 481], [144, 548, 879, 692], [330, 760, 694, 890]]","[[306, 366, 365, 480], [391, 338, 433, 481], [449, 336, 501, 479], [518, 336, 568, 481], [594, 336, 642, 481], [661, 337, 718, 481], [779, 547, 851, 691], [671, 548, 748, 690], [163, 576, 223, 692], [267, 548, 311, 692], [350, 550, 413, 691], [456, 549, 520, 692], [564, 549, 635, 691], [349, 773, 411, 890], [436, 759, 466, 889], [492, 759, 528, 889], [554, 759, 584, 889], [611, 760, 681, 889]]"
marmot_processed\image_v2\10.1.1.1.2023_33.jpg,marmot_processed\table_mask\10.1.1.1.2023_33_table_mask.png,marmot_processed\col_mask\10.1.1.1.2023_33_col_mask.png,1123,793,1,1,10,"[[179, 233, 946, 813]]","[[66, 269, 169, 810], [190, 236, 240, 812], [260, 237, 310, 812], [337, 235, 378, 812], [404, 233, 451, 812], [469, 236, 566, 812], [589, 234, 662, 809], [691, 236, 776, 812], [795, 232, 892, 809], [906, 235, 959, 811]]"
marmot_processed\image_v2\10.1.1.1.2024_3.jpg,marmot_processed\table_mask\10.1.1.1.2024_3_table_mask.png,marmot_processed\col_mask\10.1.1.1.2024_3_col_mask.png,1123,795,1,1,5,"[[122, 641, 897, 791]]","[[133, 640, 255, 792], [277, 643, 420, 790], [466, 643, 569, 790], [626, 640, 719, 791], [765, 640, 871, 791]]"
marmot_processed\image_v2\10.1.1.1.2028_14.jpg,marmot_processed\table_mask\10.1.1.1.2028_14_table_mask.png,marmot_processed\col_mask\10.1.1.1.2028_14_col_mask.png,1123,793,1,1,10,"[[141, 90, 886, 542]]","[[136, 88, 182, 549], [526, 88, 598, 548], [622, 88, 695, 546], [714, 88, 785, 546], [816, 88, 885, 548], [200, 86, 243, 546], [267, 88, 309, 548], [332, 88, 372, 548], [391, 88, 440, 548], [456, 88, 501, 549]]"
marmot_processed\image_v2\10.1.1.1.2030_4.jpg,marmot_processed\table_mask\10.1.1.1.2030_4_table_mask.png,marmot_processed\col_mask\10.1.1.1.2030_4_col_mask.png,1056,816,1,1,2,"[[531, 126, 918, 273]]","[[532, 119, 648, 276], [666, 122, 921, 274]]"
marmot_processed\image_v2\10.1.1.1.2031_24.jpg,marmot_processed\table_mask\10.1.1.1.2031_24_table_mask.png,marmot_processed\col_mask\10.1.1.1.2031_24_col_mask.png,1123,794,1,1,5,"[[264, 454, 801, 541]]","[[267, 458, 304, 537], [319, 458, 431, 535], [451, 460, 542, 538], [561, 459, 703, 534], [724, 457, 798, 537]]"
marmot_processed\image_v2\10.1.1.1.2032_10.jpg,marmot_processed\table_mask\10.1.1.1.2032_10_table_mask.png,marmot_processed\col_mask\10.1.1.1.2032_10_col_mask.png,1123,794,1,2,21,"[[269, 648, 790, 794], [281, 232, 777, 391]]","[[282, 232, 335, 367], [361, 232, 427, 368], [437, 233, 497, 367], [504, 232, 562, 369], [571, 232, 632, 368], [645, 233, 702, 368], [711, 232, 770, 367], [282, 373, 352, 391], [364, 371, 391, 390], [437, 372, 469, 391], [507, 373, 533, 392], [571, 373, 602, 392], [642, 372, 674, 390], [712, 373, 742, 391], [275, 647, 325, 794], [340, 656, 399, 794], [414, 655, 478, 793], [490, 656, 551, 793], [566, 657, 631, 792], [646, 657, 704, 794], [717, 657, 782, 794]]"
marmot_processed\image_v2\10.1.1.1.2032_6.jpg,marmot_processed\table_mask\10.1.1.1.2032_6_table_mask.png,marmot_processed\col_mask\10.1.1.1.2032_6_col_mask.png,1123,794,1,1,2,"[[232, 331, 805, 522]]","[[239, 331, 319, 522], [337, 331, 802, 522]]"
marmot_processed\image_v2\10.1.1.1.2034_11.jpg,marmot_processed\table_mask\10.1.1.1.2034_11_table_mask.png,marmot_processed\col_mask\10.1.1.1.2034_11_col_mask.png,1056,816,1,1,4,"[[89, 70, 478, 292]]","[[102, 73, 171, 291], [193, 71, 245, 289], [270, 74, 330, 291], [364, 73, 451, 290]]"
marmot_processed\image_v2\10.1.1.1.2034_8.jpg,marmot_processed\table_mask\10.1.1.1.2034_8_table_mask.png,marmot_processed\col_mask\10.1.1.1.2034_8_col_mask.png,1056,816,1,1,3,"[[92, 81, 494, 406]]","[[103, 80, 205, 403], [228, 82, 345, 404], [364, 80, 486, 406]]"
marmot_processed\image_v2\10.1.1.1.2035_2.jpg,marmot_processed\table_mask\10.1.1.1.2035_2_table_mask.png,marmot_processed\col_mask\10.1.1.1.2035_2_col_mask.png,1056,816,1,2,4,"[[97, 671, 497, 770], [546, 641, 908, 817]]","[[107, 671, 174, 769], [197, 670, 488, 770], [550, 640, 650, 816], [674, 642, 880, 816]]"
marmot_processed\image_v2\10.1.1.1.2035_4.jpg,marmot_processed\table_mask\10.1.1.1.2035_4_table_mask.png,marmot_processed\col_mask\10.1.1.1.2035_4_col_mask.png,1056,816,1,1,3,"[[105, 195, 489, 490]]","[[113, 195, 201, 491], [226, 195, 262, 489], [282, 195, 479, 491]]"
marmot_processed\image_v2\10.1.1.1.2036_17.jpg,marmot_processed\table_mask\10.1.1.1.2036_17_table_mask.png,marmot_processed\col_mask\10.1.1.1.2036_17_col_mask.png,1056,816,1,3,33,"[[143, 408, 931, 572], [147, 619, 927, 783], [155, 196, 919, 361]]","[[173, 196, 226, 360], [248, 198, 287, 360], [311, 198, 351, 361], [374, 196, 408, 360], [429, 196, 473, 359], [498, 198, 541, 360], [563, 197, 605, 359], [630, 194, 674, 361], [696, 197, 748, 360], [767, 196, 822, 360], [845, 196, 897, 361], [159, 406, 213, 573], [236, 406, 279, 573], [299, 408, 338, 572], [361, 407, 404, 571], [425, 408, 471, 573], [491, 407, 536, 572], [558, 408, 611, 571], [632, 408, 686, 573], [709, 407, 760, 571], [781, 406, 835, 572], [856, 407, 912, 571], [167, 620, 221, 783], [237, 621, 282, 782], [305, 619, 341, 783], [364, 619, 408, 784], [427, 620, 476, 784], [498, 619, 542, 783], [566, 619, 614, 784], [636, 620, 690, 783], [710, 618, 764, 783], [784, 620, 832, 783], [852, 619, 904, 784]]"
marmot_processed\image_v2\10.1.1.1.2042_4.jpg,marmot_processed\table_mask\10.1.1.1.2042_4_table_mask.png,marmot_processed\col_mask\10.1.1.1.2042_4_col_mask.png,1056,816,1,1,2,"[[226, 111, 797, 291]]","[[227, 104, 375, 292], [399, 105, 802, 291]]"
marmot_processed\image_v2\10.1.1.1.2042_6.jpg,marmot_processed\table_mask\10.1.1.1.2042_6_table_mask.png,marmot_processed\col_mask\10.1.1.1.2042_6_col_mask.png,1056,816,1,1,9,"[[154, 111, 870, 610]]","[[153, 108, 312, 613], [331, 108, 438, 613], [454, 110, 527, 612], [543, 107, 592, 613], [612, 108, 656, 614], [670, 108, 704, 613], [725, 108, 772, 614], [788, 108, 822, 612], [840, 109, 870, 613]]"
marmot_processed\image_v2\10.1.1.1.2043_4.jpg,marmot_processed\table_mask\10.1.1.1.2043_4_table_mask.png,marmot_processed\col_mask\10.1.1.1.2043_4_col_mask.png,1123,793,1,2,6,"[[171, 225, 835, 277], [171, 390, 844, 508]]","[[179, 390, 580, 508], [597, 391, 838, 509], [612, 224, 826, 274], [474, 225, 595, 276], [316, 225, 458, 277], [178, 224, 302, 277]]"
marmot_processed\image_v2\10.1.1.1.2044_7.jpg,marmot_processed\table_mask\10.1.1.1.2044_7_table_mask.png,marmot_processed\col_mask\10.1.1.1.2044_7_col_mask.png,1056,816,1,1,18,"[[503, 395, 932, 672]]","[[547, 398, 582, 480], [602, 400, 615, 481], [630, 400, 684, 485], [714, 403, 740, 483], [763, 400, 789, 482], [807, 400, 860, 482], [878, 398, 888, 481], [506, 537, 535, 601], [551, 536, 558, 600], [573, 537, 648, 597], [664, 534, 740, 598], [755, 539, 833, 600], [846, 536, 911, 600], [562, 605, 634, 669], [651, 603, 725, 669], [740, 604, 818, 667], [831, 602, 904, 666], [919, 603, 929, 666]]"
marmot_processed\image_v2\10.1.1.1.2047_13.jpg,marmot_processed\table_mask\10.1.1.1.2047_13_table_mask.png,marmot_processed\col_mask\10.1.1.1.2047_13_col_mask.png,984,752,1,2,10,"[[143, 126, 880, 256], [143, 787, 880, 892]]","[[140, 126, 290, 257], [336, 124, 429, 258], [464, 126, 598, 256], [637, 126, 715, 256], [768, 126, 842, 257], [142, 787, 389, 891], [444, 816, 530, 892], [554, 817, 640, 892], [662, 818, 708, 891], [768, 818, 821, 892]]"
marmot_processed\image_v2\10.1.1.1.2047_14.jpg,marmot_processed\table_mask\10.1.1.1.2047_14_table_mask.png,marmot_processed\col_mask\10.1.1.1.2047_14_col_mask.png,984,752,1,1,5,"[[143, 614, 880, 892]]","[[143, 614, 291, 892], [359, 615, 441, 891], [487, 644, 572, 892], [614, 645, 663, 892], [745, 645, 794, 892]]"
marmot_processed\image_v2\10.1.1.1.2048_12.jpg,marmot_processed\table_mask\10.1.1.1.2048_12_table_mask.png,marmot_processed\col_mask\10.1.1.1.2048_12_col_mask.png,1056,816,1,1,9,"[[148, 495, 875, 621]]","[[146, 508, 211, 621], [227, 509, 302, 620], [311, 509, 399, 620], [417, 509, 461, 621], [491, 508, 536, 620], [552, 510, 620, 621], [629, 510, 717, 619], [724, 509, 794, 621], [804, 508, 871, 621]]"
marmot_processed\image_v2\10.1.1.1.2048_29.jpg,marmot_processed\table_mask\10.1.1.1.2048_29_table_mask.png,marmot_processed\col_mask\10.1.1.1.2048_29_col_mask.png,1056,816,1,1,7,"[[145, 173, 878, 581]]","[[146, 174, 279, 579], [307, 189, 363, 579], [404, 188, 463, 579], [499, 187, 560, 582], [597, 187, 663, 579], [695, 188, 757, 579], [796, 189, 857, 581]]"
marmot_processed\image_v2\10.1.1.1.2051_5.jpg,marmot_processed\table_mask\10.1.1.1.2051_5_table_mask.png,marmot_processed\col_mask\10.1.1.1.2051_5_col_mask.png,1008,768,1,1,5,"[[640, 162, 868, 349]]","[[648, 163, 667, 346], [683, 163, 707, 347], [725, 163, 739, 348], [765, 164, 801, 348], [823, 163, 853, 348]]"
marmot_processed\image_v2\10.1.1.1.2051_6.jpg,marmot_processed\table_mask\10.1.1.1.2051_6_table_mask.png,marmot_processed\col_mask\10.1.1.1.2051_6_col_mask.png,1008,768,1,3,15,"[[146, 431, 418, 541], [128, 160, 436, 295], [618, 162, 890, 272]]","[[139, 163, 152, 291], [176, 158, 209, 297], [236, 163, 279, 297], [304, 162, 349, 294], [375, 163, 420, 294], [625, 163, 661, 269], [680, 163, 697, 269], [720, 163, 757, 269], [779, 161, 812, 268], [833, 162, 879, 268], [153, 431, 189, 539], [209, 434, 224, 539], [248, 432, 287, 539], [309, 434, 343, 538], [359, 433, 408, 539]]"
marmot_processed\image_v2\10.1.1.1.2054_5.jpg,marmot_processed\table_mask\10.1.1.1.2054_5_table_mask.png,marmot_processed\col_mask\10.1.1.1.2054_5_col_mask.png,1008,768,1,1,3,"[[70, 813, 494, 939]]","[[92, 814, 219, 938], [253, 814, 327, 938], [359, 814, 471, 940]]"
marmot_processed\image_v2\10.1.1.1.2055_3.jpg,marmot_processed\table_mask\10.1.1.1.2055_3_table_mask.png,marmot_processed\col_mask\10.1.1.1.2055_3_col_mask.png,1008,768,1,1,3,"[[60, 407, 484, 656]]","[[60, 407, 187, 656], [208, 408, 337, 658], [359, 409, 485, 659]]"
marmot_processed\image_v2\10.1.1.1.2055_4.jpg,marmot_processed\table_mask\10.1.1.1.2055_4_table_mask.png,marmot_processed\col_mask\10.1.1.1.2055_4_col_mask.png,1008,768,1,1,2,"[[60, 127, 487, 471]]","[[68, 127, 232, 471], [256, 128, 475, 471]]"
marmot_processed\image_v2\10.1.1.1.2057_5.jpg,marmot_processed\table_mask\10.1.1.1.2057_5_table_mask.png,marmot_processed\col_mask\10.1.1.1.2057_5_col_mask.png,1056,816,1,1,8,"[[98, 363, 496, 494]]","[[103, 362, 157, 493], [169, 363, 205, 492], [220, 388, 248, 491], [264, 389, 297, 491], [314, 389, 350, 492], [364, 390, 393, 493], [408, 390, 437, 492], [453, 392, 487, 493]]"
marmot_processed\image_v2\10.1.1.1.2063_21.jpg,marmot_processed\table_mask\10.1.1.1.2063_21_table_mask.png,marmot_processed\col_mask\10.1.1.1.2063_21_col_mask.png,964,651,1,1,5,"[[141, 88, 923, 247]]","[[138, 85, 181, 246], [305, 86, 354, 246], [475, 87, 536, 245], [651, 86, 713, 246], [827, 89, 917, 245]]"
marmot_processed\image_v2\10.1.1.1.2063_4.jpg,marmot_processed\table_mask\10.1.1.1.2063_4_table_mask.png,marmot_processed\col_mask\10.1.1.1.2063_4_col_mask.png,964,651,1,1,4,"[[141, 116, 922, 414]]","[[143, 117, 245, 412], [293, 116, 505, 415], [552, 116, 698, 415], [763, 116, 917, 414]]"
marmot_processed\image_v2\10.1.1.1.2064_5.jpg,marmot_processed\table_mask\10.1.1.1.2064_5_table_mask.png,marmot_processed\col_mask\10.1.1.1.2064_5_col_mask.png,1056,816,1,3,15,"[[103, 109, 476, 199], [116, 249, 453, 339], [541, 473, 910, 517]]","[[540, 486, 568, 522], [586, 486, 614, 522], [631, 487, 655, 520], [671, 485, 700, 518], [717, 486, 745, 521], [760, 486, 786, 521], [802, 487, 827, 521], [843, 486, 871, 521], [886, 486, 910, 520], [97, 107, 118, 200], [133, 109, 300, 200], [316, 109, 478, 200], [312, 248, 453, 341], [149, 247, 292, 340], [112, 244, 129, 342]]"
marmot_processed\image_v2\10.1.1.1.2066_4.jpg,marmot_processed\table_mask\10.1.1.1.2066_4_table_mask.png,marmot_processed\col_mask\10.1.1.1.2066_4_col_mask.png,1056,816,1,1,3,"[[91, 492, 425, 623]]","[[87, 489, 192, 626], [208, 490, 320, 627], [346, 489, 430, 626]]"
marmot_processed\image_v2\10.1.1.1.2067_10.jpg,marmot_processed\table_mask\10.1.1.1.2067_10_table_mask.png,marmot_processed\col_mask\10.1.1.1.2067_10_col_mask.png,1056,816,1,1,4,"[[596, 72, 891, 219]]","[[592, 85, 720, 174], [742, 84, 892, 172], [742, 194, 866, 223], [592, 193, 720, 222]]"
marmot_processed\image_v2\10.1.1.1.2067_4.jpg,marmot_processed\table_mask\10.1.1.1.2067_4_table_mask.png,marmot_processed\col_mask\10.1.1.1.2067_4_col_mask.png,1056,816,1,2,4,"[[145, 72, 472, 131], [133, 179, 485, 237]]","[[144, 68, 230, 135], [250, 68, 474, 133], [128, 176, 162, 240], [186, 177, 487, 240]]"
marmot_processed\image_v2\10.1.1.1.2071_4.jpg,marmot_processed\table_mask\10.1.1.1.2071_4_table_mask.png,marmot_processed\col_mask\10.1.1.1.2071_4_col_mask.png,1008,768,1,1,2,"[[562, 311, 934, 533]]","[[576, 312, 715, 531], [743, 311, 920, 533]]"
marmot_processed\image_v2\10.1.1.1.2071_7.jpg,marmot_processed\table_mask\10.1.1.1.2071_7_table_mask.png,marmot_processed\col_mask\10.1.1.1.2071_7_col_mask.png,1008,768,1,1,2,"[[64, 278, 489, 528]]","[[92, 279, 235, 529], [277, 277, 477, 528]]"
marmot_processed\image_v2\10.1.1.1.2072_4.jpg,marmot_processed\table_mask\10.1.1.1.2072_4_table_mask.png,marmot_processed\col_mask\10.1.1.1.2072_4_col_mask.png,1008,768,1,1,7,"[[66, 594, 490, 740]]","[[81, 594, 155, 740], [183, 613, 196, 739], [219, 611, 229, 738], [248, 612, 264, 740], [285, 612, 296, 740], [316, 612, 332, 738], [368, 593, 461, 741]]"
marmot_processed\image_v2\10.1.1.1.2075_6.jpg,marmot_processed\table_mask\10.1.1.1.2075_6_table_mask.png,marmot_processed\col_mask\10.1.1.1.2075_6_col_mask.png,1056,816,1,1,9,"[[162, 606, 839, 720]]","[[168, 605, 270, 719], [306, 628, 354, 720], [375, 627, 408, 721], [428, 630, 463, 721], [483, 629, 536, 721], [600, 629, 644, 720], [668, 630, 701, 721], [718, 630, 752, 720], [772, 629, 827, 719]]"
marmot_processed\image_v2\10.1.1.1.2075_7.jpg,marmot_processed\table_mask\10.1.1.1.2075_7_table_mask.png,marmot_processed\col_mask\10.1.1.1.2075_7_col_mask.png,1056,816,1,1,5,"[[548, 110, 853, 223]]","[[557, 110, 653, 223], [670, 112, 698, 224], [714, 111, 742, 224], [760, 111, 794, 224], [814, 110, 843, 224]]"
marmot_processed\image_v2\10.1.1.1.2076_73.jpg,marmot_processed\table_mask\10.1.1.1.2076_73_table_mask.png,marmot_processed\col_mask\10.1.1.1.2076_73_col_mask.png,1056,816,0,0,0,[],[]
marmot_processed\image_v2\10.1.1.1.2076_85.jpg,marmot_processed\table_mask\10.1.1.1.2076_85_table_mask.png,marmot_processed\col_mask\10.1.1.1.2076_85_col_mask.png,1056,816,1,1,6,"[[265, 93, 819, 182]]","[[274, 92, 390, 182], [410, 93, 487, 181], [506, 93, 579, 181], [599, 92, 658, 182], [678, 92, 742, 181], [762, 93, 809, 181]]"
marmot_processed\image_v2\10.1.1.1.2082_5.jpg,marmot_processed\table_mask\10.1.1.1.2082_5_table_mask.png,marmot_processed\col_mask\10.1.1.1.2082_5_col_mask.png,1056,816,1,3,16,"[[92, 349, 478, 427], [92, 780, 452, 858], [518, 469, 893, 532]]","[[102, 349, 171, 427], [191, 362, 231, 429], [247, 362, 292, 427], [311, 364, 351, 427], [371, 364, 414, 428], [430, 365, 467, 427], [102, 779, 169, 859], [191, 795, 260, 858], [276, 795, 353, 857], [369, 795, 443, 857], [525, 469, 596, 533], [617, 484, 654, 530], [673, 484, 710, 530], [732, 485, 769, 532], [791, 484, 827, 531], [848, 485, 881, 531]]"
marmot_processed\image_v2\10.1.1.1.2084_16.jpg,marmot_processed\table_mask\10.1.1.1.2084_16_table_mask.png,marmot_processed\col_mask\10.1.1.1.2084_16_col_mask.png,1056,816,1,1,4,"[[191, 562, 829, 693]]","[[197, 562, 443, 692], [498, 562, 557, 692], [622, 562, 675, 692], [749, 561, 793, 691]]"
marmot_processed\image_v2\10.1.1.1.2084_18.jpg,marmot_processed\table_mask\10.1.1.1.2084_18_table_mask.png,marmot_processed\col_mask\10.1.1.1.2084_18_col_mask.png,1056,816,1,1,4,"[[149, 134, 871, 460]]","[[161, 138, 518, 459], [557, 137, 626, 458], [664, 137, 722, 458], [754, 135, 862, 459]]"
marmot_processed\image_v2\10.1.1.1.2087_15.jpg,marmot_processed\table_mask\10.1.1.1.2087_15_table_mask.png,marmot_processed\col_mask\10.1.1.1.2087_15_col_mask.png,1056,816,1,1,4,"[[107, 229, 858, 714]]","[[107, 229, 201, 711], [215, 231, 683, 713], [691, 250, 768, 708], [789, 247, 847, 711]]"
marmot_processed\image_v2\10.1.1.1.2087_26.jpg,marmot_processed\table_mask\10.1.1.1.2087_26_table_mask.png,marmot_processed\col_mask\10.1.1.1.2087_26_col_mask.png,1056,816,1,1,6,"[[152, 222, 797, 506]]","[[154, 224, 197, 503], [247, 224, 453, 502], [487, 223, 513, 504], [541, 223, 566, 502], [596, 223, 661, 503], [678, 221, 783, 504]]"
marmot_processed\image_v2\10.1.1.1.2089_3.jpg,marmot_processed\table_mask\10.1.1.1.2089_3_table_mask.png,marmot_processed\col_mask\10.1.1.1.2089_3_col_mask.png,1123,794,1,1,2,"[[549, 66, 952, 229]]","[[557, 66, 678, 228], [699, 65, 939, 229]]"
marmot_processed\image_v2\10.1.1.1.2089_8.jpg,marmot_processed\table_mask\10.1.1.1.2089_8_table_mask.png,marmot_processed\col_mask\10.1.1.1.2089_8_col_mask.png,1123,794,1,1,5,"[[579, 262, 922, 410]]","[[587, 259, 633, 408], [654, 269, 722, 409], [740, 270, 774, 409], [791, 270, 841, 408], [867, 271, 914, 409]]"
marmot_processed\image_v2\10.1.1.1.2091_6.jpg,marmot_processed\table_mask\10.1.1.1.2091_6_table_mask.png,marmot_processed\col_mask\10.1.1.1.2091_6_col_mask.png,1123,793,1,1,3,"[[385, 383, 671, 514]]","[[381, 381, 479, 519], [491, 382, 584, 519], [594, 382, 674, 520]]"
marmot_processed\image_v2\10.1.1.1.2094_3.jpg,marmot_processed\table_mask\10.1.1.1.2094_3_table_mask.png,marmot_processed\col_mask\10.1.1.1.2094_3_col_mask.png,1123,793,1,1,2,"[[187, 482, 836, 711]]","[[221, 482, 398, 709], [430, 485, 803, 709]]"
marmot_processed\image_v2\10.1.1.1.2097_4.jpg,marmot_processed\table_mask\10.1.1.1.2097_4_table_mask.png,marmot_processed\col_mask\10.1.1.1.2097_4_col_mask.png,1008,768,1,1,4,"[[542, 454, 943, 503]]","[[555, 454, 624, 501], [647, 454, 732, 503], [752, 452, 821, 503], [855, 455, 931, 503]]"
marmot_processed\image_v2\10.1.1.1.2098_12.jpg,marmot_processed\table_mask\10.1.1.1.2098_12_table_mask.png,marmot_processed\col_mask\10.1.1.1.2098_12_col_mask.png,1056,816,1,1,5,"[[363, 626, 665, 748]]","[[361, 624, 440, 752], [448, 625, 494, 752], [503, 624, 548, 753], [555, 624, 612, 752], [620, 624, 666, 752]]"
